Clima,CedulaCultivos,UsoSuelo,POP,YearPop,Prefix,Branch,Name,Topology,Variable,ObjectType,Year Filter, TimeStep Filter, TagFilter, Stat ,Value,CatchmentImpact,DiversionName
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_PalalaAlta\to D_PalalaAlta Return,to D_PalalaAlta Return,Below D_PalalaAlta Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,6.81787671232877,D_OroIngenio,
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_TambilloBajo\to D_TambilloBajo Return,to D_TambilloBajo Return,Below D_TambilloBajo Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,11.8780821917808,D_OroIngenio,
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_Bolivar\to D_Bolivar Return,to D_Bolivar Return,Below D_Bolivar Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,3.28971232876712,D_OroIngenio,
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_Yurcuma\to D_Yurcuma Return,to D_Yurcuma Return,Below D_Yurcuma Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,70.0133698630137,D_OroIngenio,
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_SanMiguel\to D_SanMiguel Return,to D_SanMiguel Return,Below D_SanMiguel Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,17.71315,D_OroIngenio,
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_VillaProvidencia\to D_VillaProvidencia Return,to D_VillaProvidencia Return,Below D_VillaProvidencia Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,9.09501369863014,D_OroIngenio,
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_Oploca\to D_Oploca Return,to D_Oploca Return,Below D_Oploca Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,14.6027397260274,D_OroIngenio,
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_TorreChica\to D_TorreChica Return,to D_TorreChica Return,Below D_TorreChica Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,2.88653424657534,D_OroIngenio,
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_Salo\to D_Salo Return,to D_Salo Return,Below D_Salo Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,12.5585342465753,D_OroIngenio,
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_Charahota\to D_Charahota Return,to D_Charahota Return,Below D_Charahota Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,3.50020547945205,D_OroIngenio,
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_Monterico\to D_Monterico Return,to D_Monterico Return,Below D_Monterico Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,12.1244410958904,D_OroIngenio,
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_TambilloAlto\to D_TambilloAlto Return,to D_TambilloAlto Return,Below D_TambilloAlto Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,0.845071232876712,D_OroIngenio,
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_TorreHuayco\to D_TorreHuayco Return,to D_TorreHuayco Return,Below D_TorreHuayco Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,3.3475,D_OroIngenio,
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_LaTorre\to D_LaTorre Return,to D_LaTorre Return,Below D_LaTorre Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,13.1578520547945,D_OroIngenio,
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_Almona\to D_Almona Return,to D_Almona Return,Below D_Almona Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,6.3003698630137,D_OroIngenio,
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_Chillco1\to D_Chillco1 Return,to D_Chillco1 Return,Below D_Chillco1 Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,1.39402739726027,D_OroIngenio,
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_CruzPampa\to D_CruzPampa Return,to D_CruzPampa Return,Below D_CruzPampa Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,0.291342465753425,D_OroIngenio,
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_Tholomayu\to D_Tholomayu Return,to D_Tholomayu Return,Below D_Tholomayu Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,0.115290410958904,D_OroIngenio,
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_Caracota\to D_Caracota Return,to D_Caracota Return,Below D_Caracota Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,1.67539726027397,D_OroIngenio,
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_Chocaya\to D_Chocaya Return,to D_Chocaya Return,Below D_Chocaya Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,0,D_OroIngenio,
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_Angostura\to D_Angostura Return,to D_Angostura Return,Below D_Angostura Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,0.214802739726027,D_OroIngenio,
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_Gallego\to D_Gallego Return,to D_Gallego Return,Below D_Gallego Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,3.05161643835616,D_OroIngenio,
0,1,1,1,2021,Flujo de retorno-SiembraSequia,Supply and Resources\Return Flows\from D_OroIngenio\to D_OroIngenio Return,to D_OroIngenio Return,Below D_OroIngenio Return,Total Node Outflow[m^3],Return Flow,Dryest,274-304,,Average,0,D_OroIngenio,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Tupiza\from VertienteBolivar,from VertienteBolivar,,Total Node Inflow[m^3],Transmission Link,,,,Average,1273.77662342517,Tupiza,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_Bolivar\from Withdrawal Node 40,from Withdrawal Node 40,Below RiegoLaEsperanza Diverted Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,3853.17782494453,R_Bolivar,RiegoLaEsperanza Outflow
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_VirgenDeNieves\from Withdrawal Node 40,from Withdrawal Node 40,Below RiegoLaEsperanza Diverted Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,1703.93614719939,R_VirgenDeNieves,RiegoLaEsperanza Outflow
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_Tocloca\from Withdrawal Node 40,from Withdrawal Node 40,Below RiegoLaEsperanza Diverted Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,0,R_Tocloca,RiegoLaEsperanza Outflow
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_Tocloca\from Withdrawal Node 41,from Withdrawal Node 41,Below Pajcha River Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,10947.2323774213,R_Tocloca,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_Tocloca\from Withdrawal Node 42,from Withdrawal Node 42,Below RiegoBolivar Diverted Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,0,R_Tocloca,RiegoBolivar Outflow
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to QdaTambilloBajo\from Withdrawal Node 2,from Withdrawal Node 2,Below R_SanPedro Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,2022.03131855535,QdaTambilloBajo,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to QdaTambilloBajo\from Withdrawal Node 3,from Withdrawal Node 3,Below R_Rupaska Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,188.549464504323,QdaTambilloBajo,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to QdaTambilloBajo\from Withdrawal Node 21,from Withdrawal Node 21,Below RiegoTB_CanalEncima Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,1846.7486725894,QdaTambilloBajo,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Salo\from Withdrawal Node 36,from Withdrawal Node 36,Below R_Charaota Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,4430.70458740625,Salo,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_Charaota\from Withdrawal Node 38,from Withdrawal Node 38,Below R_PampaGrandeChica Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,1663.29218262961,R_Charaota,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Almona\from Withdrawal Node 23,from Withdrawal Node 23,Below R_YorajBarranco Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,4202.61023333422,Almona,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_YorajBarranco\from Withdrawal Node 23,from Withdrawal Node 23,Below R_YorajBarranco Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,146.998434735195,R_YorajBarranco,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Chico\from Withdrawal Node 6,from Withdrawal Node 6,Below SoroKhaya River Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,772.639720217277,Chico,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to TresPalcas\from Withdrawal Node 4,from Withdrawal Node 4,Below R_Onoksimi1 Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,923.558814803963,TresPalcas,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Tatasi\from Withdrawal Node 44,from Withdrawal Node 44,Below Tatasi Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,144.716782060667,Tatasi,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_SanJoaquin\from Withdrawal Node 11,from Withdrawal Node 11,Below TholarWaykho River Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,1236.20651962234,R_SanJoaquin,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_VillaProvidencia\from Withdrawal Node 12,from Withdrawal Node 12,Below RiegoPucaVinto Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,2172.90450463161,R_VillaProvidencia,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_PucaVinto\from Withdrawal Node 12,from Withdrawal Node 12,Below RiegoPucaVinto Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,1545.71629064298,R_PucaVinto,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_Monte\from Withdrawal Node 32,from Withdrawal Node 32,Below R_SaloSanMiguel Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,387.797360877028,R_Monte,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_Monte\from Withdrawal Node 35,from Withdrawal Node 35,Below Withdrawal Node 34,Total Node Inflow[m^3],Transmission Link,,,,Average,857.715114964916,R_Monte,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_PampaGrande\from Withdrawal Node 37,from Withdrawal Node 37,Below R_Monte Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,3420.61100374199,R_PampaGrande,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_PampaGrandeChica\from Withdrawal Node 37,from Withdrawal Node 37,Below R_Monte Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,369.324834603559,R_PampaGrandeChica,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_PampaGrandeChica\from Withdrawal Node 39,from Withdrawal Node 39,Below R_PampaGrande Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,2071.33375818338,R_PampaGrandeChica,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_SaloSanMiguel\from Withdrawal Node 31,from Withdrawal Node 31,Below R_Quinhonez Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,4133.76283837711,R_SaloSanMiguel,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_Florida\from Withdrawal Node 30,from Withdrawal Node 30,Below Colorado River Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,11051.8036683807,R_Florida,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_Quinhonez\from Withdrawal Node 30,from Withdrawal Node 30,Below Colorado River Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,8796.56445419013,R_Quinhonez,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_PampaColorada\from Withdrawal Node 27,from Withdrawal Node 27,Below Salo1 Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,3191.63964013865,R_PampaColorada,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_PalalaAlto\from Withdrawal Node 13,from Withdrawal Node 13,Below RiegoMR_TA Diverted Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,0,R_PalalaAlto,RiegoMR_TA Outflow
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_PalalaAlto\from Withdrawal Node 17,from Withdrawal Node 17,Below Withdrawal Node 16,Total Node Inflow[m^3],Transmission Link,,,,Average,901.38730896744,R_PalalaAlto,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_PalalaAlto\from Withdrawal Node 19,from Withdrawal Node 19,Below R_Auxiliar Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,208.843452575639,R_PalalaAlto,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_Calabozo\from Withdrawal Node 12,from Withdrawal Node 12,Below RiegoPucaVinto Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,51104.8172930754,R_Calabozo,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_Sivilayoj2\from Withdrawal Node 43,from Withdrawal Node 43,Below R_MonteRico Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,316.881534903252,R_Sivilayoj2,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_CanalEncima\from Withdrawal Node 14,from Withdrawal Node 14,Below Withdrawal Node 13,Total Node Inflow[m^3],Transmission Link,,,,Average,0,R_CanalEncima,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_CanalEncima\from Withdrawal Node 15,from Withdrawal Node 15,Below R_Sivilayoj2 Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,4599.52744067847,R_CanalEncima,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_Molino\from Withdrawal Node 13,from Withdrawal Node 13,Below RiegoMR_TA Diverted Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,0,R_Molino,RiegoMR_TA Outflow
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_Molino\from Withdrawal Node 16,from Withdrawal Node 16,Below R_TambilloAlto Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,1672.91601557798,R_Molino,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_Molino\from Withdrawal Node 18,from Withdrawal Node 18,Below R_CanalEncima Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,230.336853555903,R_Molino,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_Auxiliar\from Withdrawal Node 13,from Withdrawal Node 13,Below RiegoMR_TA Diverted Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,0,R_Auxiliar,RiegoMR_TA Outflow
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_Auxiliar\from Withdrawal Node 17,from Withdrawal Node 17,Below Withdrawal Node 16,Total Node Inflow[m^3],Transmission Link,,,,Average,1340.44599440927,R_Auxiliar,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_Auxiliar\from Withdrawal Node 18,from Withdrawal Node 18,Below R_CanalEncima Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,562.807006872876,R_Auxiliar,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Pajcha\from Withdrawal Node 40,from Withdrawal Node 40,Below RiegoLaEsperanza Diverted Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,308.119155801436,Pajcha,RiegoLaEsperanza Outflow
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to PucaWaykho\from Withdrawal Node 27,from Withdrawal Node 27,Below Salo1 Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,53.081089965964,PucaWaykho,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Colorado\from Withdrawal Node 28,from Withdrawal Node 28,Below R_PampaColorada Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,1320.88504348711,Colorado,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to KollpaWayco\from Withdrawal Node 27,from Withdrawal Node 27,Below Salo1 Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,437.028970013543,KollpaWayco,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Tamacaya\from Withdrawal Node 25,from Withdrawal Node 25,Below Tamacaya Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,582.224715349578,Tamacaya,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to SaloWaykho\from Withdrawal Node 29,from Withdrawal Node 29,Below SaloWaykho Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,4226.55386540617,SaloWaykho,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Palala\from Withdrawal Node 20,from Withdrawal Node 20,Below RiegoPalala Diverted Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,1836.23966592754,Palala,RiegoPalala Outflow
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Tolonias\from Withdrawal Node 45,from Withdrawal Node 45,Below Tolonias Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,620.601420256668,Tolonias,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Tupiza2\from Withdrawal Node 22,from Withdrawal Node 22,Below Palala River Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,5113.56576258732,Tupiza2,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Tupiza3\from Withdrawal Node 20,from Withdrawal Node 20,Below RiegoPalala Diverted Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,3129.14845745715,Tupiza3,RiegoPalala Outflow
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Tupiza3\from Withdrawal Node 21,from Withdrawal Node 21,Below RiegoTB_CanalEncima Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,5397.98743808798,Tupiza3,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Negra4\from Withdrawal Node 24,from Withdrawal Node 24,Below Negra4 Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,3325.1941196342,Negra4,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Salo1\from Withdrawal Node 26,from Withdrawal Node 26,Below Tamacaya River Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,7852.56285717983,Salo1,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Salo2\from Withdrawal Node 27,from Withdrawal Node 27,Below Salo1 Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,1034.70332163255,Salo2,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Salo3\from Withdrawal Node 32,from Withdrawal Node 32,Below R_SaloSanMiguel Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,1451.67247516896,Salo3,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Salo5\from Withdrawal Node 28,from Withdrawal Node 28,Below R_PampaColorada Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,15104.0178384769,Salo5,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Salo6\from Withdrawal Node 29,from Withdrawal Node 29,Below SaloWaykho Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,1151.34938592003,Salo6,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Salo7\from Withdrawal Node 32,from Withdrawal Node 32,Below R_SaloSanMiguel Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,170.348645617984,Salo7,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to OroIngenio\from Withdrawal Node 5,from Withdrawal Node 5,Below TresPalcas River Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,1401.944535389,OroIngenio,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to OroIngenio1\from Withdrawal Node 7,from Withdrawal Node 7,Below Chico River Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,155.837560733605,OroIngenio1,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Tupiza6\from Withdrawal Node 8,from Withdrawal Node 8,Below JuyoWaykho River Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,779.098589353375,Tupiza6,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Tupiza7\from Withdrawal Node 9,from Withdrawal Node 9,Below Leajoya River Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,620.731964853385,Tupiza7,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Tupiza8\from Withdrawal Node 10,from Withdrawal Node 10,Below Tutayaj River Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,770.850070560265,Tupiza8,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Tupiza9\from Withdrawal Node 12,from Withdrawal Node 12,Below RiegoPucaVinto Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,1848.60918181965,Tupiza9,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Tupiza10\from Withdrawal Node 12,from Withdrawal Node 12,Below RiegoPucaVinto Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,153.484346199742,Tupiza10,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Tupiza11\from Withdrawal Node 12,from Withdrawal Node 12,Below RiegoPucaVinto Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,6026.77520333023,Tupiza11,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to ChocayaMayu\from Withdrawal Node 12,from Withdrawal Node 12,Below RiegoPucaVinto Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,908.470574627908,ChocayaMayu,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Tupiza12\from Withdrawal Node 12,from Withdrawal Node 12,Below RiegoPucaVinto Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,3922.13382419787,Tupiza12,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Tupiza13\from Withdrawal Node 20,from Withdrawal Node 20,Below RiegoPalala Diverted Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,467.876051087458,Tupiza13,RiegoPalala Outflow
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Tupiza13\from Withdrawal Node 21,from Withdrawal Node 21,Below RiegoTB_CanalEncima Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,3434.60378580241,Tupiza13,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Q_Angostura\from Withdrawal Node 42,from Withdrawal Node 42,Below RiegoBolivar Diverted Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,0,Q_Angostura,RiegoBolivar Outflow
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Q_Angostura\from Withdrawal Node 40,from Withdrawal Node 40,Below RiegoLaEsperanza Diverted Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,0,Q_Angostura,RiegoLaEsperanza Outflow
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Q_Angostura\from Withdrawal Node 41,from Withdrawal Node 41,Below Pajcha River Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,7500.68354796528,Q_Angostura,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to Chullpa\from Withdrawal Node 34,from Withdrawal Node 34,Below R_Cortadera Runoff,Total Node Inflow[m^3],Transmission Link,,,,Average,251.310968505943,Chullpa,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to R_TambilloAlto\from Withdrawal Node 13,from Withdrawal Node 13,Below RiegoMR_TA Diverted Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,1585.73856465114,R_TambilloAlto,RiegoMR_TA Outflow
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to D_Tupiza\from GW_Tupiza,from GW_Tupiza,,Total Node Inflow[m^3],Transmission Link,,,,Average,17.358904109589,D_Tupiza,RiegoMR_TA Outflow
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to D_Tupiza\from Withdrawal Node 51,from Withdrawal Node 51,Below EMPSAT Diverted Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,4413.71052366723,D_Tupiza,EMPSAT Outflow
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to D_Tupiza\from Withdrawal Node 46,from Withdrawal Node 46,Below Withdrawal Node 56,Total Node Inflow[m^3],Transmission Link,,,,Average,21.3957138148674,D_Tupiza,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to D_PalalaAlta\from GW_Tupiza,from GW_Tupiza,,Total Node Inflow[m^3],Transmission Link,,,,Average,0,D_PalalaAlta,
0,1,1,1,2021,ExtraccionTransmision-Media,Supply and Resources\Transmission Links\to D_PalalaAlta\from Withdrawal Node 51,from Withdrawal Node 51,Below EMPSAT Diverted Inflow,Total Node Inflow[m^3],Transmission Link,,,,Average,10.1179483263483,D_PalalaAlta,EMPSAT Outflow
